,article_nr,art_type,manufacturer,series,rel_obj_x,pos_class,prop_class,property,pos_prop,need_input,restrictable,scope,pos_pval,is_default,value_from,value_to,prop_text,pval_text
50,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,42,0,9225,,Farbe Stoff,9225 Beige
51,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,43,0,9229,,Farbe Stoff,9229 Dunkelbeige
52,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,44,0,9230,,Farbe Stoff,9230 Seegrün
53,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,45,0,9234,,Farbe Stoff,9234 Apfelgrün
54,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,46,0,9240,,Farbe Stoff,9240 Blaugrau
55,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,47,0,9242,,Farbe Stoff,9242 Dunkelblau
56,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,48,0,9253,,Farbe Stoff,9253 Hellgrau
57,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,49,0,9255,,Farbe Stoff,9255 Dunkelgrau
58,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F7,4,1,0,C,50,0,9285,,Farbe Stoff,9285 Rose
59,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F38,5,1,0,C,1,1,AL,,Farbe Rahmen,Alufarbig
60,B4TDBEX12160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
61,B4TDBEX14160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
62,B4TDBEX16160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
63,B4TDBEX18160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
64,B4TDBEX20160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
65,B4TSBEX12880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
66,B4TSBEX14880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
67,B4TSBEX16880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
68,B4TSBEX18880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
69,B4TSBEX20880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
70,B4TDBX12160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
71,B4TDBX14160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
72,B4TDBX16160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
73,B4TDBX18160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
74,B4TDBX20160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
75,B4TSBX12880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
76,B4TSBX14880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
77,B4TSBX16880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
78,B4TSBX18880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
79,B4TSBX20880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,1,1,AL,,Farbe Gestell,Alufarbig
80,B4TZHZX1,C,KN,basic4bench,0,1,ZUBEHOER,F8,1,1,0,C,5,0,AL,,Farbe Zubehör,Alufarbig
81,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F38,5,1,0,C,2,0,AM,,Farbe Rahmen,Anthrazit metallic
82,B4TDBEX12160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
83,B4TDBEX14160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
84,B4TDBEX16160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
